date,description,category,incident_code,pd_district,Latitude,Longitude,dayofweek
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69800180700002,-73.79786204299995,Thursday
2008-12-03,"PROSTITUTION 2, COMPULSORY",PROSTITUTION & RELATED OFFENSES,587.0,K,40.60260317900003,-74.00308766099994,Wednesday
2008-12-01,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.673309981000045,-73.90391350199997,Monday
2008-12-06,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,Q,40.68215811500005,-73.75376072599995,Saturday
2008-12-20,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.75183192300005,-73.97902443699996,Saturday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.74472005400003,-73.87233389299998,Wednesday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.87331022200004,-73.853638904,Thursday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.64196349700006,-74.00283725199995,Thursday
2008-12-01,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.695605366000045,-73.80086608099998,Monday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.66551029500005,-73.78490104699993,Thursday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.62895310100003,-74.00561431299997,Thursday
2008-12-10,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74828052400005,-73.87788142999993,Wednesday
2008-12-30,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Tuesday
2008-12-02,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,Q,40.74472005400003,-73.87233389299998,Tuesday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.63821953800005,-74.00494131099998,Thursday
2008-12-02,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68211755700002,-73.794636402,Tuesday
2008-12-06,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,M,40.74298079600004,-73.98323505999997,Saturday
2008-12-17,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67682391300008,-73.82337178899996,Wednesday
2008-12-23,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.67704000100008,-73.82467630699995,Tuesday
2008-12-09,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,S,40.639859436000044,-74.13194355399997,Tuesday
2008-12-03,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.766489251000046,-73.83402915799998,Wednesday
2008-12-01,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69407473600006,-73.80141878599994,Monday
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.69800180700002,-73.79786204299995,Thursday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.812292824000046,-73.885426178,Wednesday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-05,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.68800644300006,-73.91943695399993,Friday
2008-12-30,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.86748377700008,-73.89740337199999,Tuesday
2008-12-18,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,B,40.90605963600007,-73.84920752799998,Thursday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73610605100003,-74.00911989199994,Saturday
2008-12-17,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,B,40.85066018700008,-73.90892020899997,Wednesday
2008-12-26,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71850163300008,-73.83520924899994,Friday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.75840645300008,-73.94166284599999,Saturday
2008-12-04,"PROSTITUTION 3,PROMOTING BUSINESS",PROSTITUTION & RELATED OFFENSES,585.0,K,40.62895310100003,-74.00561431299997,Thursday
2008-12-09,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,S,40.60839414600008,-74.07625609499998,Tuesday
2008-12-17,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.81121383400005,-73.88238993699997,Wednesday
2008-12-13,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.73384978300004,-74.01006856199997,Saturday
2008-12-13,"PROSTITUTION, PATRONIZING 4, 3",PROSTITUTION & RELATED OFFENSES,565.0,Q,40.74943055400007,-73.94053743999996,Saturday
2008-12-19,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.733976107000046,-74.00930001599994,Friday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.66735940600006,-73.78297377999998,Thursday
2008-12-11,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Thursday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Wednesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.66329703500002,-73.86556913999993,Saturday
2008-12-04,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,K,40.64196349700006,-74.00283725199995,Thursday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.761172325000075,-73.86768185599993,Thursday
2008-12-02,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.68262456600007,-73.79267343499998,Tuesday
2008-12-03,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.67066700100002,-73.90420209399997,Wednesday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.62895310100003,-74.00561431299997,Thursday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.68401209900002,-73.86342171399998,Thursday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.71531218100006,-73.82227057899996,Wednesday
2008-12-05,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.70537656100004,-73.81729450299997,Friday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.629518665000035,-73.99964838199998,Saturday
2008-12-02,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,Q,40.76750883300008,-73.83301578499999,Tuesday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.80665964000008,-73.95564324299994,Saturday
2008-12-05,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.71568241400007,-73.99230707299995,Friday
2008-12-05,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.67039128900007,-73.90603375599994,Friday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,B,40.84383367500004,-73.89248470599993,Saturday
2008-12-04,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.64541215400004,-73.78447936399994,Thursday
2008-12-06,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.629518665000035,-73.99964838199998,Saturday
2008-12-03,"PROSTITUTION 4,PROMOTING&SECURING",PROSTITUTION & RELATED OFFENSES,576.0,B,40.816670440000046,-73.88799816499993,Wednesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,K,40.604840222000064,-73.99862573899996,Wednesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-05,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,K,40.67080071700008,-73.90327184399997,Friday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.756010153000034,-73.83237685399996,Wednesday
2008-12-06,LOITERING FOR PROSTITUTION OR TO PATRONIZE,PROSTITUTION & RELATED OFFENSES,617.0,M,40.732861866000064,-74.00752460999998,Saturday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.74430668400004,-73.98446534499993,Wednesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.70537656100004,-73.81729450299997,Wednesday
2008-12-01,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,Q,40.695605366000045,-73.80086608099998,Monday
2008-12-02,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.70958890500003,-74.00952745799998,Tuesday
2008-12-03,PROSTITUTION,PROSTITUTION & RELATED OFFENSES,563.0,M,40.71005567100008,-74.00739939599998,Wednesday
