date,description,category,incident_code,pd_district,Latitude,Longitude,dayofweek
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.66946681700006,-73.86283147099994,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,40.81212577600007,-73.94603027299998,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,40.51913451000007,-74.19713646499997,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,40.623334089000025,-74.17259904099996,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.60026888400005,-73.76110644099998,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE,POSSESS. 3",DANGEROUS DRUGS,502.0,B,40.81207035400007,-73.90001756199997,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.69114594800004,-73.94691429499993,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.80130374100002,-73.93610620599996,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.67213834100005,-73.91121881499998,Wednesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.80176203400004,-73.931204327,Wednesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.680852825000045,-73.92235516899994,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.86905853200005,-73.87963014799993,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.81869973000005,-73.91857061799993,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,40.69699455600005,-73.93522525599997,Wednesday
2008-12-30,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,K,40.650249839000026,-74.00675489499997,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,S,40.61261362700003,-74.08312221699998,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,S,40.52237375300007,-74.21673462399998,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.67317201400005,-73.93904085499997,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.754786712000055,-73.89280528999996,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.59403408900005,-73.93871701799998,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.826537941000026,-73.87487606499997,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.65831005900003,-73.90103012099996,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.686354050000034,-73.92339802599997,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,40.79896399800003,-73.95031371999994,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.851615897000045,-73.90286793399997,Wednesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.711067895000035,-73.94210826499993,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.84526168100007,-73.90934324799997,Tuesday
2008-12-31,"DRUG PARAPHERNALIA,   POSSESSES OR SELLS 2",DANGEROUS DRUGS,508.0,M,40.72531640900007,-74.00921221899995,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.838424184000075,-73.86653075899994,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,40.825240773000075,-73.94760584999993,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.67288014500008,-73.92369108599996,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.57806574000005,-73.95932652099998,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.71709992500007,-73.94023440399997,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.68211755700002,-73.794636402,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.59043397700003,-73.981123832,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.67474392400004,-73.88990205899995,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.59763735300004,-73.78658887599995,Tuesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.57279735400005,-73.99596270399996,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,49.06130772800003,-73.87879308899994,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.67322472500007,-73.89138261899996,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,S,40.61261362700003,-74.08312221699998,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.70741396600005,-73.95994011899995,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.81198692100002,-73.92372667399997,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.84932069000007,-73.91235948099995,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.59403408900005,-73.93871701799998,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.76355473300004,-73.87252160599996,Wednesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.72279473000003,-73.97668857899998,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.816282566000034,-73.89286158799997,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.69744480800006,-73.98051652799995,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.75439761300004,-73.89652359899996,Tuesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.76355473300004,-73.87252160599996,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,40.83521223100007,-73.86598067899996,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.848341256000026,-73.93354533699994,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.677036755000074,-73.86977757299998,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.75940485900002,-73.79940112999998,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.82464083400003,-73.85565011599994,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.842079658000046,-73.87851158999997,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,40.67288014500008,-73.92369108599996,Wednesday
2008-12-31,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,B,40.866390813000066,-73.88514135199993,Wednesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.68708425800003,-73.92354502399996,Wednesday
2008-12-30,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,S,40.61261362700003,-74.08312221699998,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,40.848238982000055,-73.91197415599999,Tuesday
2008-12-31,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.82026147400006,-73.89787721499994,Wednesday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.69706959500007,-73.91932142099995,Tuesday
2008-12-27,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.742739941000025,-73.87378480499996,Saturday
2008-12-11,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.69985062200004,-73.92420839599998,Thursday
2008-12-21,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.69266153900003,-73.93697840199997,Sunday
2008-12-12,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,B,40.89467071200004,-73.86136122999993,Friday
2008-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.83405133400004,-73.92739460199994,Saturday
2008-12-26,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,B,40.88731822700005,-73.86411795999999,Friday
2008-12-27,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,40.60149569900005,-73.74819554399994,Saturday
2008-12-10,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,40.71965980700002,-74.00224532299995,Wednesday
2008-12-27,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,Q,40.760809675000075,-73.76569260299993,Saturday
2008-12-16,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,40.66191332100003,-73.89717527999993,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.82324732600006,-73.88855074399999,Tuesday
2008-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.66268203300007,-73.89736873399994,Saturday
2008-12-06,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,K,40.64128004900005,-73.95639455799993,Saturday
2008-12-16,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,Q,40.73418149500003,-73.81471135499999,Tuesday
2008-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.88329343300006,-73.88319184399995,Tuesday
2008-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.79189277000006,-73.94848438999998,Saturday
2008-12-29,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,40.83092327800006,-73.92046361299998,Monday
2008-12-30,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.87421396000008,-73.87529619299994,Tuesday
2008-12-13,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.65977529500003,-73.91785632999995,Saturday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.69783630800004,-73.79584659799998,Tuesday
2008-12-17,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,40.85301132100005,-73.91105692199994,Wednesday
2008-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.81371024600002,-73.923182807,Friday
2008-12-16,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.81142203400003,-73.88471240199993,Tuesday
2008-12-19,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.61632650200004,-74.02811452099996,Friday
2008-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.86268757100004,-73.90904111899994,Friday
2008-12-27,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.83044740700007,-73.87579016199999,Saturday
2008-12-29,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.83192361000005,-73.93093464299993,Monday
2008-12-26,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.81433601300005,-73.904750343,Friday
2008-12-13,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.828204336000056,-73.90385243499998,Saturday
2008-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.80419920800006,-73.95272630699996,Friday
2008-12-18,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.69305842500006,-73.94004680099994,Thursday
2008-12-27,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.82199631700007,-73.91501493999993,Saturday
2008-12-29,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.827546770000026,-73.93746131299997,Monday
2008-12-13,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,40.64672571600005,-73.99788254099997,Saturday
2008-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.71256428000004,-73.991120686,Tuesday
2008-12-24,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.83521223100007,-73.86598067899996,Wednesday
2008-12-24,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,Q,40.74811639300003,-73.94735612399995,Wednesday
2008-12-13,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,M,40.80128280400004,-73.95585631799997,Saturday
2008-12-09,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,40.83468933700004,-73.94442553199997,Tuesday
2008-12-17,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.663959083000066,-73.93157352999998,Wednesday
2008-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.75710547500006,-73.90804828499995,Friday
2008-12-27,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,B,40.84031355900004,-73.86740879899996,Saturday
2008-12-14,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,40.798500915000034,-73.94594018899994,Sunday
2008-12-16,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.863794676000055,-73.90027602599997,Tuesday
2008-12-16,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,40.80653810100006,-73.918910596,Tuesday
2008-12-17,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,B,40.856805483000066,-73.88991880599998,Wednesday
2008-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.65831005900003,-73.90103012099996,Saturday
2008-12-24,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,40.80734611100007,-73.96439170299993,Wednesday
2008-12-13,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,40.587663570000075,-73.81055977899997,Saturday
2008-12-10,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.69321923200005,-73.91255745299998,Wednesday
2008-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.82964049900005,-73.91521114499993,Saturday
2008-12-12,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.879801460000074,-73.86492165599998,Friday
2008-12-18,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.843289921000064,-73.90462576,Thursday
2008-12-17,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.64903405000007,-73.89634465599994,Wednesday
2008-12-14,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.68937396000007,-73.90579425899993,Sunday
2008-12-30,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,K,40.68376560900003,-73.97098738499993,Tuesday
2008-12-16,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.83127016100008,-73.91426592599998,Tuesday
2008-12-14,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,M,40.81043801200008,-73.952837473,Sunday
2008-12-18,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.83763587300007,-73.88932531599994,Thursday
2008-12-27,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,S,40.56300409100004,-74.15468898999995,Saturday
2008-12-20,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.83539748000004,-73.88782208799995,Saturday
2008-12-09,"CONTROLLED SUBSTANCE, POSSESSION 5",DANGEROUS DRUGS,507.0,B,40.85315794600007,-73.90560205499997,Tuesday
2008-12-23,"CONTROLLED SUBSTANCE,POSSESS. 3",DANGEROUS DRUGS,502.0,K,40.67716271700005,-73.88772772299995,Tuesday
2008-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.64292600400006,-73.95404048199998,Saturday
2008-12-26,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.813323036000035,-73.92287618399996,Friday
2008-12-08,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,B,40.83173182300004,-73.91500973199999,Monday
2008-12-11,"CONTROLLED SUBSTANCE, POSSESSION 4",DANGEROUS DRUGS,505.0,B,40.842079658000046,-73.87851158999997,Thursday
2008-12-26,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.813759418000075,-73.91138032399994,Friday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,K,40.686832630000026,-73.93880481199994,Tuesday
2008-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.84285394400007,-73.88141599399995,Tuesday
2008-12-27,"CONTROLLED SUBSTANCE, INTENT TO SELL 5",DANGEROUS DRUGS,510.0,M,40.798193324000074,-73.96735102799995,Saturday
2008-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.842321320000046,-73.93702818099996,Tuesday
2008-12-07,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.67956740700004,-73.86734622899996,Sunday
2008-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.86308649800003,-73.92569263699994,Tuesday
2008-12-26,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.813481309000046,-73.91022827399996,Friday
2008-12-09,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.66836200800003,-73.94785884699996,Tuesday
2008-12-26,"CONTROLLED SUBSTANCE, POSSESSION 5",DANGEROUS DRUGS,507.0,K,40.59950461000005,-73.95037571799998,Friday
2008-12-08,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.87144920400005,-73.867158697,Monday
2008-12-10,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.583720676000034,-73.94738489999997,Wednesday
2008-12-15,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,Q,40.72744218700007,-73.90711867799997,Monday
2008-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.70442749000005,-73.94607417999998,Saturday
2008-12-09,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,40.74738821500005,-73.91405627899996,Tuesday
2008-12-30,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,S,40.62016884900004,-74.07695755599997,Tuesday
2008-12-10,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.65569900700007,-73.72960657699997,Wednesday
2008-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,B,40.83084643700005,-73.91659359599998,Tuesday
2008-12-22,"MARIJUANA, SALE 4 & 5",DANGEROUS DRUGS,569.0,M,40.862919927000064,-73.92281505299998,Monday
2008-12-23,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.58179413800008,-73.94807403099996,Tuesday
2008-12-11,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.85752653000004,-73.90440652099994,Thursday
2008-12-27,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,M,40.79189277000006,-73.94848438999998,Saturday
2008-12-27,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,K,40.689472875000035,-73.92886457099996,Saturday
2008-12-17,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.82505141400002,-73.85258881499993,Wednesday
2008-12-11,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,B,40.81198940200005,-73.91547566999998,Thursday
2008-12-19,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,M,40.73908982900008,-74.005443169,Friday
2008-12-18,"MARIJUANA, SALE 1, 2 & 3",DANGEROUS DRUGS,570.0,B,40.85214118700002,-73.92237572199997,Thursday
2008-12-15,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,515.0,K,40.68906225300003,-73.90726949699997,Monday
2008-12-23,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.85871713700004,-73.90369264299993,Tuesday
2008-12-07,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.85290742600006,-73.90468787899994,Sunday
2008-12-20,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,Q,40.74204499800004,-73.86603456399996,Saturday
2008-12-10,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.66546058500006,-73.88938390199996,Wednesday
2008-12-18,"CONTROLLED SUBSTANCE,INTENT TO SELL 3",DANGEROUS DRUGS,503.0,Q,40.58787986600004,-73.80857534199998,Thursday
2008-12-14,"MARIJUANA, POSSESSION 4 & 5",DANGEROUS DRUGS,567.0,K,40.69057983000005,-73.91397444499995,Sunday
2008-12-16,"CONTROLLED SUBSTANCE, POSSESSION 7",DANGEROUS DRUGS,511.0,B,40.84098498200007,-73.91600985799995,Tuesday
